,kalimat,kalimat_token
607,kai access yang udah di update errornya udah ngga erorr udah normal semua mulai pesen tiket pembayaran dll nya,"['kai', 'access', 'yang', 'udah', 'di', 'update', 'errornya', 'udah', 'ngga', 'erorr', 'udah', 'normal', 'semua', 'mulai', 'pesen', 'tiket', 'pembayaran', 'dll', 'nya']"
114,cari tiket nya jadi sedikit menyusahkan harus drop down dulu kurang jelas tiket mana yg available lebih jelas tampilan di versi sblm nya dan jadi tidak bisa sorting tiket yg available menurut harga dsb yg tersorting hanya judul besar tiket saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiket', 'nya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'drop', 'down', 'dulu', 'kurang', 'jelas', 'tiket', 'mana', 'yg', 'available', 'lebih', 'jelas', 'tampilan', 'di', 'versi', 'sblm', 'nya', 'dan', 'jadi', 'tidak', 'bisa', 'sorting', 'tiket', 'yg', 'available', 'menurut', 'harga', 'dsb', 'yg', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'saran', 'nya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiket', 'nya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
203,dalam proses pemesanan tiket lebih ribet dan memakan waktu yang lebih lama daripada versi yang dulu,"['dalam', 'proses', 'pemesanan', 'tiket', 'lebih', 'ribet', 'dan', 'memakan', 'waktu', 'yang', 'lebih', 'lama', 'daripada', 'versi', 'yang', 'dulu']"
141,setelah update gak ada masalah login aman cek fitur lain aman aplikasi nya lebih smooth padahal hpku kentang lho,"['setelah', 'update', 'gak', 'ada', 'masalah', 'login', 'aman', 'cek', 'fitur', 'lain', 'aman', 'aplikasi', 'nya', 'lebih', 'smooth', 'padahal', 'hpku', 'kentang', 'lho']"
444,performany sedikit lebih baik darisebelumnya,"['performany', 'sedikit', 'lebih', 'baik', 'darisebelumnya']"
312,apk versi lama suka lama kalo udah masuk ke pembayaran tapi versi baru ini jadi lebih lancr dan mduah buat cari pesen tiektnya,"['apk', 'versi', 'lama', 'suka', 'lama', 'kalo', 'udah', 'masuk', 'ke', 'pembayaran', 'tapi', 'versi', 'baru', 'ini', 'jadi', 'lebih', 'lancr', 'dan', 'mduah', 'buat', 'cari', 'pesen', 'tiektnya']"
7,masih bagus yang lama setelah di update malah bobrok,"['masih', 'bagus', 'yang', 'lama', 'setelah', 'di', 'update', 'malah', 'bobrok']"
535,sejak diupdate malah makin mudah aplikasinya ga lemot lagi mudah sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang update terbaru ini sangat membantu saya puas,"['sejak', 'diupdate', 'malah', 'makin', 'mudah', 'aplikasinya', 'ga', 'lemot', 'lagi', 'mudah', 'sekali', 'ketika', 'cek', 'tiket', 'dan', 'ketika', 'menyelesaikan', 'step', 'by', 'step', 'setelah', 'isi', 'data', 'penumpang', 'update', 'terbaru', 'ini', 'sangat', 'membantu', 'saya', 'puas']"
19,sudah sesuai harapan,"['sudah', 'sesuai', 'harapan']"
172,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
479,setelah update tampilan lebih colourfull lebih lengkap bahkan jadwal commuterline suka dg versi baru kai performnya meningkt jadi lebih cepet,"['setelah', 'update', 'tampilan', 'lebih', 'colourfull', 'lebih', 'lengkap', 'bahkan', 'jadwal', 'commuterline', 'suka', 'dg', 'versi', 'baru', 'kai', 'performnya', 'meningkt', 'jadi', 'lebih', 'cepet']"
478,tampilan ok pemesanan cepat lgsung dapat,"['tampilan', 'ok', 'pemesanan', 'cepat', 'lgsung', 'dapat']"
25,memudahkan dalam traveling cepat juga pendukung buat yg suka travelling,"['memudahkan', 'dalam', 'traveling', 'cepat', 'juga', 'pendukung', 'buat', 'yg', 'suka', 'travelling']"
398,jelek benar jelek saya sampai ga bisa kerja tetap waktu karena sulitnya pesan tiket dari aplikasi ini mending balikin ke yang sebelumnya ga ribet yang ini loadingnya bikin darah tinggi,"['jelek', 'benar', 'jelek', 'saya', 'sampai', 'ga', 'bisa', 'kerja', 'tetap', 'waktu', 'karena', 'sulitnya', 'pesan', 'tiket', 'dari', 'aplikasi', 'ini', 'mending', 'balikin', 'ke', 'yang', 'sebelumnya', 'ga', 'ribet', 'yang', 'ini', 'loadingnya', 'bikin', 'darah', 'tinggi']"
470,update nya bagus tapi lebih bagus lagi kalau ada tema warna gelap,"['update', 'nya', 'bagus', 'tapi', 'lebih', 'bagus', 'lagi', 'kalau', 'ada', 'tema', 'warna', 'gelap']"
368,lebih baik jangan di update dulu memang dari segi ui bagus cuma masih banyak eror,"['lebih', 'baik', 'jangan', 'di', 'update', 'dulu', 'memang', 'dari', 'segi', 'ui', 'bagus', 'cuma', 'masih', 'banyak', 'eror']"
433,setelah update aplikasi sering bermasalah tidak bisa login ke aplikasi setelah pengisian kode otp karena selalu loading sehingga harus menunggu di block jam karena terlalu sering masukkan kode otp ingin melakukan pembayaran melalui qris namun kode qris tidak kunjung muncul sehingga tidak bisa bayar tiket jenis kelamin sudah diubah namun setelah direfresh kembali lagi ke jenis kelamin yang salah tertukar antara laki dan perempuan untuk semua penumpang,"['setelah', 'update', 'aplikasi', 'sering', 'bermasalah', 'tidak', 'bisa', 'login', 'ke', 'aplikasi', 'setelah', 'pengisian', 'kode', 'otp', 'karena', 'selalu', 'loading', 'sehingga', 'harus', 'menunggu', 'di', 'block', 'jam', 'karena', 'terlalu', 'sering', 'masukkan', 'kode', 'otp', 'ingin', 'melakukan', 'pembayaran', 'melalui', 'qris', 'namun', 'kode', 'qris', 'tidak', 'kunjung', 'muncul', 'sehingga', 'tidak', 'bisa', 'bayar', 'tiket', 'jenis', 'kelamin', 'sudah', 'diubah', 'namun', 'setelah', 'direfresh', 'kembali', 'lagi', 'ke', 'jenis', 'kelamin', 'yang', 'salah', 'tertukar', 'antara', 'laki', 'dan', 'perempuan', 'untuk', 'semua', 'penumpang']"
245,fitur kai pay ada scan qr tapi tidak berfungsi apa apa tidak bisa untuk pembayaran scan qr saya yang salah atau aplikasinya yang salah ya padahal ads saldo lumayan disitu sisa dari pembelian tiket,"['fitur', 'kai', 'pay', 'ada', 'scan', 'qr', 'tapi', 'tidak', 'berfungsi', 'apa', 'apa', 'tidak', 'bisa', 'untuk', 'pembayaran', 'scan', 'qr', 'saya', 'yang', 'salah', 'atau', 'aplikasinya', 'yang', 'salah', 'ya', 'padahal', 'ads', 'saldo', 'lumayan', 'disitu', 'sisa', 'dari', 'pembelian', 'tiket']"
334,sekelas aplikasi pemerintah jeleknya minta ampun server jelek,"['sekelas', 'aplikasi', 'pemerintah', 'jeleknya', 'minta', 'ampun', 'server', 'jelek']"
154,diperbarui makin bagus lancar trus fiturnya juga banyak dan lengkap jadi pesen tiket kereta bisa seklain pesen hotel beli kuota internet juga,"['diperbarui', 'makin', 'bagus', 'lancar', 'trus', 'fiturnya', 'juga', 'banyak', 'dan', 'lengkap', 'jadi', 'pesen', 'tiket', 'kereta', 'bisa', 'seklain', 'pesen', 'hotel', 'beli', 'kuota', 'internet', 'juga']"
126,cari tiket nya jadi sedikit menyusahkan harus drop down dulu kurang jelas tiket mana yg available lebih jelas tampilan di versi sblm nya dan jadi tidak bisa sorting tiket yg available menurut harga dsb yg tersorting hanya judul besar tiket saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiket', 'nya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'drop', 'down', 'dulu', 'kurang', 'jelas', 'tiket', 'mana', 'yg', 'available', 'lebih', 'jelas', 'tampilan', 'di', 'versi', 'sblm', 'nya', 'dan', 'jadi', 'tidak', 'bisa', 'sorting', 'tiket', 'yg', 'available', 'menurut', 'harga', 'dsb', 'yg', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'saran', 'nya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiket', 'nya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
363,jarang banget ngasi ulasan gini tp ini fix super lemot banget kukira semakin baik eh cuma tampilannya doang masa mau buka apk aja lemot poll kalo kek gini kan gak bisa bur buka pas mau scan barcode ya,"['jarang', 'banget', 'ngasi', 'ulasan', 'gini', 'tp', 'ini', 'fix', 'super', 'lemot', 'banget', 'kukira', 'semakin', 'baik', 'eh', 'cuma', 'tampilannya', 'doang', 'masa', 'mau', 'buka', 'apk', 'aja', 'lemot', 'poll', 'kalo', 'kek', 'gini', 'kan', 'gak', 'bisa', 'bur', 'buka', 'pas', 'mau', 'scan', 'barcode', 'ya']"
113,ternyata tidak sepenuhnya memudahkan proses boarding tetap diminta ktp untuk pengecekan apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek ktp aplikasi tidak berguna tambahan tampilan juga bikin ribet kalo mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal upgrade ke access kai,"['ternyata', 'tidak', 'sepenuhnya', 'memudahkan', 'proses', 'boarding', 'tetap', 'diminta', 'ktp', 'untuk', 'pengecekan', 'apa', 'gunanya', 'kita', 'mengisi', 'data', 'pribadi', 'saat', 'buat', 'akun', 'kalo', 'hanya', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'tidak', 'berguna', 'tambahan', 'tampilan', 'juga', 'bikin', 'ribet', 'kalo', 'mau', 'pilih', 'kereta', 'beda', 'dengan', 'aplikasi', 'sebelumnya', 'jadi', 'menyesal', 'upgrade', 'ke', 'access', 'kai']"
173,mudah lancar pembayarannya yg tdk punya atm bisa melalui indomart alfamart mantap,"['mudah', 'lancar', 'pembayarannya', 'yg', 'tdk', 'punya', 'atm', 'bisa', 'melalui', 'indomart', 'alfamart', 'mantap']"
57,tampilan yg semakin memudahkan,"['tampilan', 'yg', 'semakin', 'memudahkan']"
340,hah ini apa malah jadi gabisa dibuka samsek daritadi buka cuma muncul logone tok ga berfungsi samsek,"['hah', 'ini', 'apa', 'malah', 'jadi', 'gabisa', 'dibuka', 'samsek', 'daritadi', 'buka', 'cuma', 'muncul', 'logone', 'tok', 'ga', 'berfungsi', 'samsek']"
222,lemooooooooooooottttttt bangettttttttt setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade setiap mau buka harus masukin otp nya entah lewat email sms padahal sebelum nya pernah kasih otp,"['lemooooooooooooottttttt', 'bangettttttttt', 'setiap', 'mau', 'buka', 'loadingnya', 'lama', 'padahal', 'jaringan', 'sudah', 'bangus', 'terus', 'aplikasinya', 'harus', 'upgrade', 'setiap', 'mau', 'buka', 'harus', 'masukin', 'otp', 'nya', 'entah', 'lewat', 'email', 'sms', 'padahal', 'sebelum', 'nya', 'pernah', 'kasih', 'otp']"
17,membantu sekali manteb pokoknya,"['membantu', 'sekali', 'manteb', 'pokoknya']"
316,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
255,saya beli tiket tapi koo bayarnya dobel saya isi saldo kai pay rb harga tiket kereta api lokal saya beli tiket untuk orng saja kok tiba saldo saya tinggal kok pembayaran bisa dobel begituu tolonggg pihak kai kejelasaannya,"['saya', 'beli', 'tiket', 'tapi', 'koo', 'bayarnya', 'dobel', 'saya', 'isi', 'saldo', 'kai', 'pay', 'rb', 'harga', 'tiket', 'kereta', 'api', 'lokal', 'saya', 'beli', 'tiket', 'untuk', 'orng', 'saja', 'kok', 'tiba', 'saldo', 'saya', 'tinggal', 'kok', 'pembayaran', 'bisa', 'dobel', 'begituu', 'tolonggg', 'pihak', 'kai', 'kejelasaannya']"
505,iya sih makin lancar tapi aplikasi yang baru tidak efektif dalam pemilihan kursi tampilan kursi mending di aplikasi yang lama lebih efektif dan efisien,"['iya', 'sih', 'makin', 'lancar', 'tapi', 'aplikasi', 'yang', 'baru', 'tidak', 'efektif', 'dalam', 'pemilihan', 'kursi', 'tampilan', 'kursi', 'mending', 'di', 'aplikasi', 'yang', 'lama', 'lebih', 'efektif', 'dan', 'efisien']"
589,alamdulillah setelah update akses menjadi lebih lancar tidak seperti pada aplikasi sebelumnya lemot saat memilih kursi timeout tdk perlu nunggu waktu lama membuang waktu,"['alamdulillah', 'setelah', 'update', 'akses', 'menjadi', 'lebih', 'lancar', 'tidak', 'seperti', 'pada', 'aplikasi', 'sebelumnya', 'lemot', 'saat', 'memilih', 'kursi', 'timeout', 'tdk', 'perlu', 'nunggu', 'waktu', 'lama', 'membuang', 'waktu']"
190,upgrade yang baru bagus dan lancar di pembayaran pake qris nya juga lancar,"['upgrade', 'yang', 'baru', 'bagus', 'dan', 'lancar', 'di', 'pembayaran', 'pake', 'qris', 'nya', 'juga', 'lancar']"
367,jarang banget ngasi ulasan gini tp ini fix super lemot banget kukira semakin baik eh cuma tampilannya doang masa mau buka apk aja lemot poll kalo kek gini kan gak bisa bur buka pas mau scan barcode ya,"['jarang', 'banget', 'ngasi', 'ulasan', 'gini', 'tp', 'ini', 'fix', 'super', 'lemot', 'banget', 'kukira', 'semakin', 'baik', 'eh', 'cuma', 'tampilannya', 'doang', 'masa', 'mau', 'buka', 'apk', 'aja', 'lemot', 'poll', 'kalo', 'kek', 'gini', 'kan', 'gak', 'bisa', 'bur', 'buka', 'pas', 'mau', 'scan', 'barcode', 'ya']"
541,setelah di update jadi lebih baik ngga zonk lagi baik dari performa fitur nya dll tampilan dan pengoperasian jugalebih efisien versi terbaru sumpah versi lamanya nyebelin aneh,"['setelah', 'di', 'update', 'jadi', 'lebih', 'baik', 'ngga', 'zonk', 'lagi', 'baik', 'dari', 'performa', 'fitur', 'nya', 'dll', 'tampilan', 'dan', 'pengoperasian', 'jugalebih', 'efisien', 'versi', 'terbaru', 'sumpah', 'versi', 'lamanya', 'nyebelin', 'aneh']"
321,update terbaru malah jadi parah tambah lemot dan tambah ribet,"['update', 'terbaru', 'malah', 'jadi', 'parah', 'tambah', 'lemot', 'dan', 'tambah', 'ribet']"
94,coba dihilangkan aja fitur yang nggak relate sama kai kayak beli paket data pulsa dan token listrik biar aplikasi ini semakin efisien dan mengurangi beban server juga sehingga nggak overload ketika lagi banyak yang ngakses atau war tiket,"['coba', 'dihilangkan', 'aja', 'fitur', 'yang', 'nggak', 'relate', 'sama', 'kai', 'kayak', 'beli', 'paket', 'data', 'pulsa', 'dan', 'token', 'listrik', 'biar', 'aplikasi', 'ini', 'semakin', 'efisien', 'dan', 'mengurangi', 'beban', 'server', 'juga', 'sehingga', 'nggak', 'overload', 'ketika', 'lagi', 'banyak', 'yang', 'ngakses', 'atau', 'war', 'tiket']"
180,mudah lancar pembayarannya yg tdk punya atm bisa melalui indomart alfamart mantap,"['mudah', 'lancar', 'pembayarannya', 'yg', 'tdk', 'punya', 'atm', 'bisa', 'melalui', 'indomart', 'alfamart', 'mantap']"
527,aplikasi kaiacces ada update semakin simpel dan mempermudah makin lancar dan ga lemot juga,"['aplikasi', 'kaiacces', 'ada', 'update', 'semakin', 'simpel', 'dan', 'mempermudah', 'makin', 'lancar', 'dan', 'ga', 'lemot', 'juga']"
350,menjadi tidak simple,"['menjadi', 'tidak', 'simple']"
456,kualitasnya lebih baik untuk baru di update saya mau pesan tiket juga makin mudah sudah tidak eror dan lemot,"['kualitasnya', 'lebih', 'baik', 'untuk', 'baru', 'di', 'update', 'saya', 'mau', 'pesan', 'tiket', 'juga', 'makin', 'mudah', 'sudah', 'tidak', 'eror', 'dan', 'lemot']"
605,apk nya sekarang sudah tidak sering crash jadi waktu mau memesan tiket selalu lancar tidak kehabisan waktu pembayarannya juga mudah dg menggunaakn qris,"['apk', 'nya', 'sekarang', 'sudah', 'tidak', 'sering', 'crash', 'jadi', 'waktu', 'mau', 'memesan', 'tiket', 'selalu', 'lancar', 'tidak', 'kehabisan', 'waktu', 'pembayarannya', 'juga', 'mudah', 'dg', 'menggunaakn', 'qris']"
5,penyegaran ui ux nya sngt membantu sekali teruss tingkatkan pelayanan dan pengembangan aplikasi selalu terima masukan dri user jadikan bahan evaluasi agar lbih baik lgi,"['penyegaran', 'ui', 'ux', 'nya', 'sngt', 'membantu', 'sekali', 'teruss', 'tingkatkan', 'pelayanan', 'dan', 'pengembangan', 'aplikasi', 'selalu', 'terima', 'masukan', 'dri', 'user', 'jadikan', 'bahan', 'evaluasi', 'agar', 'lbih', 'baik', 'lgi']"
45,update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
311,kaai acces sya udah pesen tiket dan bayar pke qris dana memudahkan banget,"['kaai', 'acces', 'sya', 'udah', 'pesen', 'tiket', 'dan', 'bayar', 'pke', 'qris', 'dana', 'memudahkan', 'banget']"
412,saat ini apk nya malah jadi kurang membantu detail kendala loadingnya lama sekali saat mau cek jadwal commuter line susah sekali mencari nama stasiun memakan banyak waktu loading namun hasil pencarian malah tidak keluar,"['saat', 'ini', 'apk', 'nya', 'malah', 'jadi', 'kurang', 'membantu', 'detail', 'kendala', 'loadingnya', 'lama', 'sekali', 'saat', 'mau', 'cek', 'jadwal', 'commuter', 'line', 'susah', 'sekali', 'mencari', 'nama', 'stasiun', 'memakan', 'banyak', 'waktu', 'loading', 'namun', 'hasil', 'pencarian', 'malah', 'tidak', 'keluar']"
485,bagus benr bagus baik performa tampilan,"['bagus', 'benr', 'bagus', 'baik', 'performa', 'tampilan']"
16,oke kok aplikasinya semoga semakin ditingkatkan,"['oke', 'kok', 'aplikasinya', 'semoga', 'semakin', 'ditingkatkan']"
48,aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
595,baru tau kai access ada pembaruan pas mau pesen tiket aplikasinya lancar banget,"['baru', 'tau', 'kai', 'access', 'ada', 'pembaruan', 'pas', 'mau', 'pesen', 'tiket', 'aplikasinya', 'lancar', 'banget']"
561,udah bisapake qris di kai access aya suka dengan pembayaran qris jadi lebih simpel ditambah uga aplikasinya makin satset,"['udah', 'bisapake', 'qris', 'di', 'kai', 'access', 'aya', 'suka', 'dengan', 'pembayaran', 'qris', 'jadi', 'lebih', 'simpel', 'ditambah', 'uga', 'aplikasinya', 'makin', 'satset']"
3,update baru bukan tambah baik malah tambah lemot mending pakai yg sebelumnya sudah bagus kenapa kok diganti lagi malah jd semarwut jadi aplikasi unfaedah malahan saran saya kembalikan seperti aplikasi sebelumnya saja mudah nyaman dan bagus,"['update', 'baru', 'bukan', 'tambah', 'baik', 'malah', 'tambah', 'lemot', 'mending', 'pakai', 'yg', 'sebelumnya', 'sudah', 'bagus', 'kenapa', 'kok', 'diganti', 'lagi', 'malah', 'jd', 'semarwut', 'jadi', 'aplikasi', 'unfaedah', 'malahan', 'saran', 'saya', 'kembalikan', 'seperti', 'aplikasi', 'sebelumnya', 'saja', 'mudah', 'nyaman', 'dan', 'bagus']"
357,update aplikasi kok malah jd bikin susah tampilannya bikin pusing tambah repot lg scan barcode qris ga bs di download terus masa harus pake hp kecewaaa,"['update', 'aplikasi', 'kok', 'malah', 'jd', 'bikin', 'susah', 'tampilannya', 'bikin', 'pusing', 'tambah', 'repot', 'lg', 'scan', 'barcode', 'qris', 'ga', 'bs', 'di', 'download', 'terus', 'masa', 'harus', 'pake', 'hp', 'kecewaaa']"
465,semenjak update aplikasi udah ngak lemot tapi tampilan membingungkan kereta yang penuh masih muncul untungnya pesen tiket sama bayar nya aman dan gampang bgt,"['semenjak', 'update', 'aplikasi', 'udah', 'ngak', 'lemot', 'tapi', 'tampilan', 'membingungkan', 'kereta', 'yang', 'penuh', 'masih', 'muncul', 'untungnya', 'pesen', 'tiket', 'sama', 'bayar', 'nya', 'aman', 'dan', 'gampang', 'bgt']"
407,ini bagaimana aplikasi barunya kok error saya mau pesan tiket jadi gabisa gara tiap mau bayar selalu time out padahal baru saja di klik tiba sudah time out sampai saya logout dan uninstall ulang tetep gabisa mau hapus akun saja sekalian juga gabisa alasannya karena ada tiket perjalanan yang blm selesai pdhl tidak ada sama sekali wong mau beli tiket baru aja gabisa kok gimana dong ini solusinya jadi susah mau beli tiket harus nyuruh adek saya pakai akunnya,"['ini', 'bagaimana', 'aplikasi', 'barunya', 'kok', 'error', 'saya', 'mau', 'pesan', 'tiket', 'jadi', 'gabisa', 'gara', 'tiap', 'mau', 'bayar', 'selalu', 'time', 'out', 'padahal', 'baru', 'saja', 'di', 'klik', 'tiba', 'sudah', 'time', 'out', 'sampai', 'saya', 'logout', 'dan', 'uninstall', 'ulang', 'tetep', 'gabisa', 'mau', 'hapus', 'akun', 'saja', 'sekalian', 'juga', 'gabisa', 'alasannya', 'karena', 'ada', 'tiket', 'perjalanan', 'yang', 'blm', 'selesai', 'pdhl', 'tidak', 'ada', 'sama', 'sekali', 'wong', 'mau', 'beli', 'tiket', 'baru', 'aja', 'gabisa', 'kok', 'gimana', 'dong', 'ini', 'solusinya', 'jadi', 'susah', 'mau', 'beli', 'tiket', 'harus', 'nyuruh', 'adek', 'saya', 'pakai', 'akunnya']"
496,aplikasinya sangat mudah di gunakan tambah bagus dan tidak lemot,"['aplikasinya', 'sangat', 'mudah', 'di', 'gunakan', 'tambah', 'bagus', 'dan', 'tidak', 'lemot']"
320,lemmootnya minta ampun tolong segera di perbaiki sistemnya lebih baik uninstal klo lemot bgt kya gini,"['lemmootnya', 'minta', 'ampun', 'tolong', 'segera', 'di', 'perbaiki', 'sistemnya', 'lebih', 'baik', 'uninstal', 'klo', 'lemot', 'bgt', 'kya', 'gini']"
225,udah update ui yang baru tapi kualitas makin buruk mau lihat jadwal krl dari jalur rangkas tanah abang aja gak bisa,"['udah', 'update', 'ui', 'yang', 'baru', 'tapi', 'kualitas', 'makin', 'buruk', 'mau', 'lihat', 'jadwal', 'krl', 'dari', 'jalur', 'rangkas', 'tanah', 'abang', 'aja', 'gak', 'bisa']"
26,aplikasi mudah digunakan gak ribet mau ganti jadwal pembatalan tiket cukup lewat aplikasi,"['aplikasi', 'mudah', 'digunakan', 'gak', 'ribet', 'mau', 'ganti', 'jadwal', 'pembatalan', 'tiket', 'cukup', 'lewat', 'aplikasi']"
450,ternyata harus restart hp setelah update aplikasi biar ga lemot,"['ternyata', 'harus', 'restart', 'hp', 'setelah', 'update', 'aplikasi', 'biar', 'ga', 'lemot']"
263,setelag update aplikasi menjadi sangat lemot di semua fiturnya terutama di fitur tiket saya tiket yang sudah dibeli lama sekali bufferingnya menyebabkan kelamaan menunggu dipenukaran tiket cetak boarding dan fitur kereta untuk membeli tiker antar kotapun demikian begitu lemot bufferingnya mungkin seharusnya dicoba terlebih dahulu di internal kai jangan langsung main update tetapi aplikasi belum bisa maksimal,"['setelag', 'update', 'aplikasi', 'menjadi', 'sangat', 'lemot', 'di', 'semua', 'fiturnya', 'terutama', 'di', 'fitur', 'tiket', 'saya', 'tiket', 'yang', 'sudah', 'dibeli', 'lama', 'sekali', 'bufferingnya', 'menyebabkan', 'kelamaan', 'menunggu', 'dipenukaran', 'tiket', 'cetak', 'boarding', 'dan', 'fitur', 'kereta', 'untuk', 'membeli', 'tiker', 'antar', 'kotapun', 'demikian', 'begitu', 'lemot', 'bufferingnya', 'mungkin', 'seharusnya', 'dicoba', 'terlebih', 'dahulu', 'di', 'internal', 'kai', 'jangan', 'langsung', 'main', 'update', 'tetapi', 'aplikasi', 'belum', 'bisa', 'maksimal']"
50,aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
229,tampilan baru bukan lebih mempermudah tapi lebih mempersulit kasian kalo orang awam untuk melakukan pemesanan lewat apk kai access,"['tampilan', 'baru', 'bukan', 'lebih', 'mempermudah', 'tapi', 'lebih', 'mempersulit', 'kasian', 'kalo', 'orang', 'awam', 'untuk', 'melakukan', 'pemesanan', 'lewat', 'apk', 'kai', 'access']"
37,tampilan baru malah semakin buruk,"['tampilan', 'baru', 'malah', 'semakin', 'buruk']"
157,kesulitan untuk pembayaran via qris padahal aplikasi sebelum di update aman tanpa kendala error,"['kesulitan', 'untuk', 'pembayaran', 'via', 'qris', 'padahal', 'aplikasi', 'sebelum', 'di', 'update', 'aman', 'tanpa', 'kendala', 'error']"
237,poin penting review kai access access by kai dari semua yg paling mencolok adalah fitur pemesanan opsi railfood dan layanan lainnya seharusnya tidak perlu masuk biarkan itu dipesan sendiri karena menurut saya jadi tidak efisien saat masa hari raya yang trafic pemesanan tiket padat apalagi jika dikejar waktu kemudian pemilihan kursi tampilan denah kursi terlalu besar sehingga harus scroll lama dan tidak ramah penggunaan begitu kiga dengan opsi gerbong yang ada dibawah seperti itu,"['poin', 'penting', 'review', 'kai', 'access', 'access', 'by', 'kai', 'dari', 'semua', 'yg', 'paling', 'mencolok', 'adalah', 'fitur', 'pemesanan', 'opsi', 'railfood', 'dan', 'layanan', 'lainnya', 'seharusnya', 'tidak', 'perlu', 'masuk', 'biarkan', 'itu', 'dipesan', 'sendiri', 'karena', 'menurut', 'saya', 'jadi', 'tidak', 'efisien', 'saat', 'masa', 'hari', 'raya', 'yang', 'trafic', 'pemesanan', 'tiket', 'padat', 'apalagi', 'jika', 'dikejar', 'waktu', 'kemudian', 'pemilihan', 'kursi', 'tampilan', 'denah', 'kursi', 'terlalu', 'besar', 'sehingga', 'harus', 'scroll', 'lama', 'dan', 'tidak', 'ramah', 'penggunaan', 'begitu', 'kiga', 'dengan', 'opsi', 'gerbong', 'yang', 'ada', 'dibawah', 'seperti', 'itu']"
590,saya mau lihat jadwal kereta sekaligus pesan tiket udah lbih mudah padahal sblmnya lemottt parah pdhal waktu itu lgi urgent,"['saya', 'mau', 'lihat', 'jadwal', 'kereta', 'sekaligus', 'pesan', 'tiket', 'udah', 'lbih', 'mudah', 'padahal', 'sblmnya', 'lemottt', 'parah', 'pdhal', 'waktu', 'itu', 'lgi', 'urgent']"
175,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
