,kalimat,kalimat_norm,kalimat_cf,kalimat_token,kalimat_stopwords,kalimat_stemmed
327,Maaf sebelumnya saya mau komplain kepada programmer yang mendesain tampilan UI serta UX pada aplikasi access ini saya lebih suka tampilan yang sebelumnya dikarenakan tampilan yang sekarang terlalu banyak data yang di stored sehingga aplikasi ini tidak responsif seperti versi yang sebelumnya,Maaf sebelumnya saya mau komplain kepada programmer yang mendesain tampilan UI serta UX pada aplikasi akun ini saya lebih suka tampilan yang sebelumnya karena tampilan yang sekarang terlalu banyak data yang di kuat sehingga aplikasi ini tidak responsif seperti versi yang sebelumnya,maaf sebelumnya saya mau komplain kepada programmer yang mendesain tampilan ui serta ux pada aplikasi akun ini saya lebih suka tampilan yang sebelumnya karena tampilan yang sekarang terlalu banyak data yang di kuat sehingga aplikasi ini tidak responsif seperti versi yang sebelumnya,"['maaf', 'sebelumnya', 'saya', 'mau', 'komplain', 'kepada', 'programmer', 'yang', 'mendesain', 'tampilan', 'ui', 'serta', 'ux', 'pada', 'aplikasi', 'akun', 'ini', 'saya', 'lebih', 'suka', 'tampilan', 'yang', 'sebelumnya', 'karena', 'tampilan', 'yang', 'sekarang', 'terlalu', 'banyak', 'data', 'yang', 'di', 'kuat', 'sehingga', 'aplikasi', 'ini', 'tidak', 'responsif', 'seperti', 'versi', 'yang', 'sebelumnya']","['maaf', 'komplain', 'programmer', 'mendesain', 'tampilan', 'ui', 'ux', 'aplikasi', 'akun', 'suka', 'tampilan', 'tampilan', 'data', 'kuat', 'aplikasi', 'responsif', 'versi']","['maaf', 'komplain', 'programmer', 'desain', 'tampil', 'ui', 'ux', 'aplikasi', 'akun', 'suka', 'tampil', 'tampil', 'data', 'kuat', 'aplikasi', 'responsif', 'versi']"
398,Kenapa jadi eror terus gini apk nya Dulu sebelum update lancar saja Sekarang susah sekali mau buka apk nya,Kenapa jadi eror terus begini aplikasinya dahulu sebelum perbarui lancar saja sekarang susah sekali mau buka aplikasinya,kenapa jadi eror terus begini aplikasinya dahulu sebelum perbarui lancar saja sekarang susah sekali mau buka aplikasinya,"['kenapa', 'jadi', 'eror', 'terus', 'begini', 'aplikasinya', 'dahulu', 'sebelum', 'perbarui', 'lancar', 'saja', 'sekarang', 'susah', 'sekali', 'mau', 'buka', 'aplikasinya']","['eror', 'aplikasinya', 'perbarui', 'lancar', 'susah', 'buka', 'aplikasinya']","['eror', 'aplikasi', 'baru', 'lancar', 'susah', 'buka', 'aplikasi']"
93,Tampilan Pencarian kereta tiket yang sudah habis kenapa tetap muncul malah jadi PHP buat calon penumpang,Tampilan Pencarian kereta tiket yang sudah habis kenapa tetap muncul malah jadi pemberi harapan palsu buat calon penumpang,tampilan pencarian kereta tiket yang sudah habis kenapa tetap muncul malah jadi pemberi harapan palsu buat calon penumpang,"['tampilan', 'pencarian', 'kereta', 'tiket', 'yang', 'sudah', 'habis', 'kenapa', 'tetap', 'muncul', 'malah', 'jadi', 'pemberi', 'harapan', 'palsu', 'buat', 'calon', 'penumpang']","['tampilan', 'pencarian', 'kereta', 'tiket', 'habis', 'muncul', 'pemberi', 'harapan', 'palsu', 'calon', 'penumpang']","['tampil', 'cari', 'kereta', 'tiket', 'habis', 'muncul', 'beri', 'harap', 'palsu', 'calon', 'tumpang']"
572,tampilan baru kirain aplikasi tambah bagus eh ternyata makin jelek ga bisa login lagi katanya idnum already exist kalo kayak gini gimana mau pesan tiketnya lagi jadi ga guna aplikasinya,tampilan baru dikira aplikasi tambah bagus eh ternyata makin jelek enggak bisa masuk lagi katanya idnum already exist kalau kayak begini bagaimana mau pesan tiketnya lagi jadi enggak guna aplikasinya,tampilan baru dikira aplikasi tambah bagus eh ternyata makin jelek enggak bisa masuk lagi katanya idnum already exist kalau kayak begini bagaimana mau pesan tiketnya lagi jadi enggak guna aplikasinya,"['tampilan', 'baru', 'dikira', 'aplikasi', 'tambah', 'bagus', 'eh', 'ternyata', 'makin', 'jelek', 'enggak', 'bisa', 'masuk', 'lagi', 'katanya', 'idnum', 'already', 'exist', 'kalau', 'kayak', 'begini', 'bagaimana', 'mau', 'pesan', 'tiketnya', 'lagi', 'jadi', 'enggak', 'guna', 'aplikasinya']","['tampilan', 'aplikasi', 'bagus', 'eh', 'jelek', 'masuk', 'idnum', 'already', 'exist', 'kayak', 'pesan', 'tiketnya', 'aplikasinya']","['tampil', 'aplikasi', 'bagus', 'eh', 'jelek', 'masuk', 'idnum', 'already', 'exist', 'kayak', 'pesan', 'tiket', 'aplikasi']"
294,Setelah diupdate jd ngebug Lama,Setelah diperbarui jadi mengebut lama,setelah diperbarui jadi mengebut lama,"['setelah', 'diperbarui', 'jadi', 'mengebut', 'lama']","['diperbarui', 'mengebut']","['baru', 'kebut']"
265,Lemott ga bisa masuk udah masuk malaj ke luar harus login tapi pas login lemot parah ga bisa masuk susah,Lemot enggak bisa masuk sudah masuk malah ke luar harus masuk tetapi pas masuk lambat parah enggak bisa masuk susah,lemot enggak bisa masuk sudah masuk malah ke luar harus masuk tetapi pas masuk lambat parah enggak bisa masuk susah,"['lemot', 'enggak', 'bisa', 'masuk', 'sudah', 'masuk', 'malah', 'ke', 'luar', 'harus', 'masuk', 'tetapi', 'pas', 'masuk', 'lambat', 'parah', 'enggak', 'bisa', 'masuk', 'susah']","['lemot', 'masuk', 'masuk', 'masuk', 'pas', 'masuk', 'lambat', 'parah', 'masuk', 'susah']","['lot', 'masuk', 'masuk', 'masuk', 'pas', 'masuk', 'lambat', 'parah', 'masuk', 'susah']"
405,Semenjak update makin gak jelas,Semenjak memperbarui makin enggak jelas,semenjak memperbarui makin enggak jelas,"['semenjak', 'memperbarui', 'makin', 'enggak', 'jelas']","['semenjak', 'memperbarui']","['semenjak', 'baru']"
184,BURUK BUKANNYA MEMPERMUDAH MALAH MEMPERSULIT,buruk bukannya mempermudah malah mempersulit,buruk bukannya mempermudah malah mempersulit,"['buruk', 'bukannya', 'mempermudah', 'malah', 'mempersulit']","['buruk', 'mempermudah', 'mempersulit']","['buruk', 'mudah', 'sulit']"
666,Setiap mau pesan tiket selalu gagal enakan aplikasi yang lama,Setiap mau pesan tiket selalu gagal enakan aplikasi yang lama,setiap mau pesan tiket selalu gagal enakan aplikasi yang lama,"['setiap', 'mau', 'pesan', 'tiket', 'selalu', 'gagal', 'enakan', 'aplikasi', 'yang', 'lama']","['pesan', 'tiket', 'gagal', 'enakan', 'aplikasi']","['pesan', 'tiket', 'gagal', 'enak', 'aplikasi']"
681,Payah minta update setibanya di update gak bisa di buka mana lemot mana failed data terus,Payah minta pembaruan setibanya diperbarui enggak bisa dibuka mana lambat mana failed data terus,payah minta pembaruan setibanya diperbarui enggak bisa dibuka mana lambat mana failed data terus,"['payah', 'minta', 'pembaruan', 'setibanya', 'diperbarui', 'enggak', 'bisa', 'dibuka', 'mana', 'lambat', 'mana', 'failed', 'data', 'terus']","['payah', 'pembaruan', 'diperbarui', 'dibuka', 'lambat', 'failed', 'data']","['payah', 'baru', 'baru', 'buka', 'lambat', 'failed', 'data']"
153,Mending kembali ke aplikasi kai sebelumnya aplikasi yang terbaru malah bikin emosi lemot maksimal,Mending kembali ke aplikasi KAI sebelumnya aplikasi yang terbaru malah bikin emosi lambat maksimal,mending kembali ke aplikasi kai sebelumnya aplikasi yang terbaru malah bikin emosi lambat maksimal,"['mending', 'kembali', 'ke', 'aplikasi', 'kai', 'sebelumnya', 'aplikasi', 'yang', 'terbaru', 'malah', 'bikin', 'emosi', 'lambat', 'maksimal']","['mending', 'aplikasi', 'kai', 'aplikasi', 'terbaru', 'bikin', 'emosi', 'lambat', 'maksimal']","['mending', 'aplikasi', 'kai', 'aplikasi', 'baru', 'bikin', 'emosi', 'lambat', 'maksimal']"
75,Lemot saat masuk menu Saat lemot kadang akun sudah log out lalu saat masuk lagi sudah log in,Lemot saat masuk menu saat lambat kadang akun sudah masuk luar lalu saat masuk lagi sudah masuk lagi,lemot saat masuk menu saat lambat kadang akun sudah masuk luar lalu saat masuk lagi sudah masuk lagi,"['lemot', 'saat', 'masuk', 'menu', 'saat', 'lambat', 'kadang', 'akun', 'sudah', 'masuk', 'luar', 'lalu', 'saat', 'masuk', 'lagi', 'sudah', 'masuk', 'lagi']","['lemot', 'masuk', 'menu', 'lambat', 'kadang', 'akun', 'masuk', 'masuk', 'masuk']","['lot', 'masuk', 'menu', 'lambat', 'kadang', 'akun', 'masuk', 'masuk', 'masuk']"
332,Saat dibutuhkan malah Error Jadinya ketinggalan kereta Harusnya Aplikasi Transportasi Umum lebih canggih dan cepat karena terpaut waktu,Saat dibutuhkan malah Eror Jadinya ketinggalan kereta Harusnya aplikasi transportasi Umum lebih canggih dan cepat karena terpaut waktu,saat dibutuhkan malah eror jadinya ketinggalan kereta harusnya aplikasi transportasi umum lebih canggih dan cepat karena terpaut waktu,"['saat', 'dibutuhkan', 'malah', 'eror', 'jadinya', 'ketinggalan', 'kereta', 'harusnya', 'aplikasi', 'transportasi', 'umum', 'lebih', 'canggih', 'dan', 'cepat', 'karena', 'terpaut', 'waktu']","['dibutuhkan', 'eror', 'ketinggalan', 'kereta', 'aplikasi', 'transportasi', 'canggih', 'cepat', 'terpaut']","['butuh', 'eror', 'tinggal', 'kereta', 'aplikasi', 'transportasi', 'canggih', 'cepat', 'paut']"
68,Update malah jadi banyak sampahh harusnya kereta api yang sudah soldout gak usah MUNCUL LAGI HARGANYA JUGA GAK PASTI PASTI KENAPA GA HARGA PAS AJA YANG MUNCUL BENER BENER BIKIN KESEL,Pembaruan malah jadi banyak sampah harusnya kereta api yang sudah habis enggak usah muncul lagi harganya juga enggak pasti pasti kenapa enggak harga pas saja yang muncul benar-benar bikin kesal,pembaruan malah jadi banyak sampah harusnya kereta api yang sudah habis enggak usah muncul lagi harganya juga enggak pasti pasti kenapa enggak harga pas saja yang muncul benar-benar bikin kesal,"['pembaruan', 'malah', 'jadi', 'banyak', 'sampah', 'harusnya', 'kereta', 'api', 'yang', 'sudah', 'habis', 'enggak', 'usah', 'muncul', 'lagi', 'harganya', 'juga', 'enggak', 'pasti', 'pasti', 'kenapa', 'enggak', 'harga', 'pas', 'saja', 'yang', 'muncul', 'benar-benar', 'bikin', 'kesal']","['pembaruan', 'sampah', 'kereta', 'api', 'habis', 'muncul', 'harganya', 'harga', 'pas', 'muncul', 'benar-benar', 'bikin', 'kesal']","['baru', 'sampah', 'kereta', 'api', 'habis', 'muncul', 'harga', 'harga', 'pas', 'muncul', 'benar', 'bikin', 'kesal']"
596,Tampilan oke lah menarik karna ngga baca ulasan yg pernah upgrade saya main upgrade aja imbas nya saya yg buru buru jadi ketinggalan waktu sama kereta karna lemot nya apk dan semua rencana ketetran makasih,Tampilan okelah menarik karena enggak baca ulasan yang pernah meningkatkan saya main meningkatkan saja imbasnya saya yang buru-buru jadi ketinggalan waktu sama kereta karena lambatnya aplikasi dan semua rencana keteran terima kasih,tampilan okelah menarik karena enggak baca ulasan yang pernah meningkatkan saya main meningkatkan saja imbasnya saya yang buru-buru jadi ketinggalan waktu sama kereta karena lambatnya aplikasi dan semua rencana keteran terima kasih,"['tampilan', 'okelah', 'menarik', 'karena', 'enggak', 'baca', 'ulasan', 'yang', 'pernah', 'meningkatkan', 'saya', 'main', 'meningkatkan', 'saja', 'imbasnya', 'saya', 'yang', 'buru-buru', 'jadi', 'ketinggalan', 'waktu', 'sama', 'kereta', 'karena', 'lambatnya', 'aplikasi', 'dan', 'semua', 'rencana', 'keteran', 'terima', 'kasih']","['tampilan', 'okelah', 'menarik', 'baca', 'ulasan', 'meningkatkan', 'main', 'meningkatkan', 'imbasnya', 'buru-buru', 'ketinggalan', 'kereta', 'lambatnya', 'aplikasi', 'rencana', 'keteran', 'terima', 'kasih']","['tampil', 'oke', 'tarik', 'baca', 'ulas', 'tingkat', 'main', 'tingkat', 'imbas', 'buru', 'tinggal', 'kereta', 'lambat', 'aplikasi', 'rencana', 'keter', 'terima', 'kasih']"
188,Tampilan baru mengecewakan Mau bayar knp kadaluarsa terus sih,Tampilan baru mengecewakan mau bayar kenapa kedaluwarsa terus sih,tampilan baru mengecewakan mau bayar kenapa kedaluwarsa terus sih,"['tampilan', 'baru', 'mengecewakan', 'mau', 'bayar', 'kenapa', 'kedaluwarsa', 'terus', 'sih']","['tampilan', 'mengecewakan', 'bayar', 'kedaluwarsa', 'sih']","['tampil', 'kecewa', 'bayar', 'kedaluwarsa', 'sih']"
236,lama makin lemot tiba time out padahal tinggal bayar doang,lama makin lama tiba time out padahal tinggal bayar doang,lama makin lama tiba time out padahal tinggal bayar doang,"['lama', 'makin', 'lama', 'tiba', 'time', 'out', 'padahal', 'tinggal', 'bayar', 'doang']","['time', 'out', 'tinggal', 'bayar', 'doang']","['time', 'out', 'tinggal', 'bayar', 'doang']"
88,Akunya suka tiba tiba keluar sendiri,Akunya suka tiba-tiba keluar sendiri,akunya suka tiba-tiba keluar sendiri,"['akunya', 'suka', 'tiba-tiba', 'keluar', 'sendiri']","['akunya', 'suka']","['aku', 'suka']"
588,Maaf bintang setelah updet karena klo mau pilih tiket malah nampilin semua relasi tp harus buka satu per satu buat liat ketersediaan waktunya lama mending kaya yang awal tampilan langsung direct ke yg tersedia,Maaf bintang setelah perbarui karena kalau mau pilih tiket malah menampilkan semua relasi tetapi harus buka satu per satu buat lihat ketersediaan waktunya lama mending kayak yang awal tampilan langsung dibaca ke yang tersedia,maaf bintang setelah perbarui karena kalau mau pilih tiket malah menampilkan semua relasi tetapi harus buka satu per satu buat lihat ketersediaan waktunya lama mending kayak yang awal tampilan langsung dibaca ke yang tersedia,"['maaf', 'bintang', 'setelah', 'perbarui', 'karena', 'kalau', 'mau', 'pilih', 'tiket', 'malah', 'menampilkan', 'semua', 'relasi', 'tetapi', 'harus', 'buka', 'satu', 'per', 'satu', 'buat', 'lihat', 'ketersediaan', 'waktunya', 'lama', 'mending', 'kayak', 'yang', 'awal', 'tampilan', 'langsung', 'dibaca', 'ke', 'yang', 'tersedia']","['maaf', 'bintang', 'perbarui', 'pilih', 'tiket', 'menampilkan', 'relasi', 'buka', 'lihat', 'ketersediaan', 'mending', 'kayak', 'tampilan', 'langsung', 'dibaca', 'tersedia']","['maaf', 'bintang', 'baru', 'pilih', 'tiket', 'tampil', 'relasi', 'buka', 'lihat', 'sedia', 'mending', 'kayak', 'tampil', 'langsung', 'baca', 'sedia']"
117,Sudah transaksi Qris sukses tiket buat besok PP tapi ngk ada di aplikasi bordingnya Membingungkan aplikasinya,Sudah transaksi Qris sukses tiket buat besok PP tetapi enggak ada di aplikasi perbatasannya membingungkan aplikasinya,sudah transaksi qris sukses tiket buat besok pp tetapi enggak ada di aplikasi perbatasannya membingungkan aplikasinya,"['sudah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'tetapi', 'enggak', 'ada', 'di', 'aplikasi', 'perbatasannya', 'membingungkan', 'aplikasinya']","['transaksi', 'qris', 'sukses', 'tiket', 'besok', 'pp', 'aplikasi', 'perbatasannya', 'membingungkan', 'aplikasinya']","['transaksi', 'qris', 'sukses', 'tiket', 'besok', 'pp', 'aplikasi', 'batas', 'bingung', 'aplikasi']"
125,PECAT UI UX DESIGNERNYA SUMPAH UI bagus tapi UX jelek UI UX designernyagausah ngide dah modal bagusin tampilan tapi user journey ga diperhatiin makin ribet belajar lagi UI UX nya ,pecat UI UX desainernya sumpah UI bagus tetapi UX jelek UI UX desainernya enggak usah mengide deh modal baguskan tampilan tetapi pengguna Journey enggak diperhatikan makin ribet belajar lagi UI UX-nya,pecat ui ux desainernya sumpah ui bagus tetapi ux jelek ui ux desainernya enggak usah mengide deh modal baguskan tampilan tetapi pengguna journey enggak diperhatikan makin ribet belajar lagi ui ux-nya,"['pecat', 'ui', 'ux', 'desainernya', 'sumpah', 'ui', 'bagus', 'tetapi', 'ux', 'jelek', 'ui', 'ux', 'desainernya', 'enggak', 'usah', 'mengide', 'deh', 'modal', 'baguskan', 'tampilan', 'tetapi', 'pengguna', 'journey', 'enggak', 'diperhatikan', 'makin', 'ribet', 'belajar', 'lagi', 'ui', 'ux-nya']","['pecat', 'ui', 'ux', 'desainernya', 'sumpah', 'ui', 'bagus', 'ux', 'jelek', 'ui', 'ux', 'desainernya', 'mengide', 'deh', 'modal', 'baguskan', 'tampilan', 'pengguna', 'journey', 'diperhatikan', 'ribet', 'belajar', 'ui', 'ux-nya']","['pecat', 'ui', 'ux', 'desainer', 'sumpah', 'ui', 'bagus', 'ux', 'jelek', 'ui', 'ux', 'desainer', 'ide', 'deh', 'modal', 'bagus', 'tampil', 'guna', 'journey', 'perhati', 'ribet', 'ajar', 'ui', 'ux-nya']"
570,Tampilan emang have fun and youth Fasilitas lebih banyak tapi masih belum berfungsi Tapi namanya jadi tidak spesial Orang lebih mudah mencari KAI dari pada Access Nama Kai Access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta api Lah kalo ACCESS ini maknanya apa Revamp ya revamp Tapi gak jadi lebih aneh gitu Jadi inget bikin stasiun tapi lupa buat jalan akses Kan aneh Mmm mungkin mau buat kayak LIVIN by mandiri,Tampilan memang bersenang-senang dan youth Fasilitas lebih banyak tetapi masih belum berfungsi tetapi namanya jadi tidak spesial orang lebih mudah mencari KAI dari pada Access Nama Kai Access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta apilah kalau Access ini maknanya apa Revamp ya Revamp tetapi enggak jadi lebih aneh begitu jadi ingat bikin stasiun tetapi lupa buat jalan akses kan aneh hem mungkin mau buat kayak Livin By Mandiri,tampilan memang bersenang-senang dan youth fasilitas lebih banyak tetapi masih belum berfungsi tetapi namanya jadi tidak spesial orang lebih mudah mencari kai dari pada access nama kai access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta apilah kalau access ini maknanya apa revamp ya revamp tetapi enggak jadi lebih aneh begitu jadi ingat bikin stasiun tetapi lupa buat jalan akses kan aneh hem mungkin mau buat kayak livin by mandiri,"['tampilan', 'memang', 'bersenang-senang', 'dan', 'youth', 'fasilitas', 'lebih', 'banyak', 'tetapi', 'masih', 'belum', 'berfungsi', 'tetapi', 'namanya', 'jadi', 'tidak', 'spesial', 'orang', 'lebih', 'mudah', 'mencari', 'kai', 'dari', 'pada', 'access', 'nama', 'kai', 'access', 'lebih', 'keren', 'dan', 'spesial', 'menunjukkan', 'identitas', 'aplikasi', 'pesan', 'tiket', 'kereta', 'apilah', 'kalau', 'access', 'ini', 'maknanya', 'apa', 'revamp', 'ya', 'revamp', 'tetapi', 'enggak', 'jadi', 'lebih', 'aneh', 'begitu', 'jadi', 'ingat', 'bikin', 'stasiun', 'tetapi', 'lupa', 'buat', 'jalan', 'akses', 'kan', 'aneh', 'hem', 'mungkin', 'mau', 'buat', 'kayak', 'livin', 'by', 'mandiri']","['tampilan', 'bersenang-senang', 'youth', 'fasilitas', 'berfungsi', 'namanya', 'spesial', 'orang', 'mudah', 'mencari', 'kai', 'access', 'nama', 'kai', 'access', 'keren', 'spesial', 'identitas', 'aplikasi', 'pesan', 'tiket', 'kereta', 'apilah', 'access', 'maknanya', 'revamp', 'ya', 'revamp', 'aneh', 'bikin', 'stasiun', 'lupa', 'jalan', 'akses', 'aneh', 'hem', 'kayak', 'livin', 'by', 'mandiri']","['tampil', 'senang', 'youth', 'fasilitas', 'fungsi', 'nama', 'spesial', 'orang', 'mudah', 'cari', 'kai', 'access', 'nama', 'kai', 'access', 'keren', 'spesial', 'identitas', 'aplikasi', 'pesan', 'tiket', 'kereta', 'api', 'access', 'makna', 'revamp', 'ya', 'revamp', 'aneh', 'bikin', 'stasiun', 'lupa', 'jalan', 'akses', 'aneh', 'hem', 'kayak', 'livin', 'by', 'mandiri']"
238,nambah parah aplikasinya,tambah parah aplikasinya,tambah parah aplikasinya,"['tambah', 'parah', 'aplikasinya']","['parah', 'aplikasinya']","['parah', 'aplikasi']"
0,Tolong di perbaiki lagi aplikasi ini sering logout sendiri untuk mengakses jg sangat lama Disappointed Terimakasih,Tolong diperbaiki lagi aplikasi ini sering keluar sendiri untuk mengakses juga sangat lama Disappointed Terima kasih,tolong diperbaiki lagi aplikasi ini sering keluar sendiri untuk mengakses juga sangat lama disappointed terima kasih,"['tolong', 'diperbaiki', 'lagi', 'aplikasi', 'ini', 'sering', 'keluar', 'sendiri', 'untuk', 'mengakses', 'juga', 'sangat', 'lama', 'disappointed', 'terima', 'kasih']","['tolong', 'diperbaiki', 'aplikasi', 'mengakses', 'disappointed', 'terima', 'kasih']","['tolong', 'baik', 'aplikasi', 'akses', 'disappointed', 'terima', 'kasih']"
689,uangel,UangEl,uangel,['uangel'],['uangel'],['uangel']
530,Tambahkan metode pembayaran baik antar kota lokal commuter dll dengan dompet digital lain seperti ovo gopay linkaja Masukan fitur fitur pada app KRL access access agar ringkas cukup aplikasi,Tambahkan metode pembayaran baik antar kota lokal komuter dll. dengan dompet digital lain seperti OVO Gopay Linkaja masukan fitur fitur pada aplikasi KRL Access agar ringkas cukup aplikasi,tambahkan metode pembayaran baik antar kota lokal komuter dll. dengan dompet digital lain seperti ovo gopay linkaja masukan fitur fitur pada aplikasi krl access agar ringkas cukup aplikasi,"['tambahkan', 'metode', 'pembayaran', 'baik', 'antar', 'kota', 'lokal', 'komuter', 'dll', '.', 'dengan', 'dompet', 'digital', 'lain', 'seperti', 'ovo', 'gopay', 'linkaja', 'masukan', 'fitur', 'fitur', 'pada', 'aplikasi', 'krl', 'access', 'agar', 'ringkas', 'cukup', 'aplikasi']","['tambahkan', 'metode', 'pembayaran', 'kota', 'lokal', 'komuter', 'dll', '.', 'dompet', 'digital', 'ovo', 'gopay', 'linkaja', 'masukan', 'fitur', 'fitur', 'aplikasi', 'krl', 'access', 'ringkas', 'aplikasi']","['tambah', 'metode', 'bayar', 'kota', 'lokal', 'komuter', 'dll', '', 'dompet', 'digital', 'ovo', 'gopay', 'linkaja', 'masuk', 'fitur', 'fitur', 'aplikasi', 'krl', 'access', 'ringkas', 'aplikasi']"
