,kalimat,kalimat_token
229,poin penting review kai access access by kai dari semua yg paling mencolok adalah fitur pemesanan opsi railfood dan layanan lainnya seharusnya tidak perlu masuk biarkan itu dipesan sendiri karena menurut saya jadi tidak efisien saat masa hari raya yang trafic pemesanan tiket padat apalagi jika dikejar waktu kemudian pemilihan kursi tampilan denah kursi terlalu besar sehingga harus scroll lama dan tidak ramah penggunaan begitu kiga dengan opsi gerbong yang ada dibawah seperti itu,"['poin', 'penting', 'review', 'kai', 'access', 'access', 'by', 'kai', 'dari', 'semua', 'yg', 'paling', 'mencolok', 'adalah', 'fitur', 'pemesanan', 'opsi', 'railfood', 'dan', 'layanan', 'lainnya', 'seharusnya', 'tidak', 'perlu', 'masuk', 'biarkan', 'itu', 'dipesan', 'sendiri', 'karena', 'menurut', 'saya', 'jadi', 'tidak', 'efisien', 'saat', 'masa', 'hari', 'raya', 'yang', 'trafic', 'pemesanan', 'tiket', 'padat', 'apalagi', 'jika', 'dikejar', 'waktu', 'kemudian', 'pemilihan', 'kursi', 'tampilan', 'denah', 'kursi', 'terlalu', 'besar', 'sehingga', 'harus', 'scroll', 'lama', 'dan', 'tidak', 'ramah', 'penggunaan', 'begitu', 'kiga', 'dengan', 'opsi', 'gerbong', 'yang', 'ada', 'dibawah', 'seperti', 'itu']"
37,diupgrade malah tambah lancar dari proses login sampe pambayran tiket,"['diupgrade', 'malah', 'tambah', 'lancar', 'dari', 'proses', 'login', 'sampe', 'pambayran', 'tiket']"
157,di upgrade tambah satset,"['di', 'upgrade', 'tambah', 'satset']"
237,apk versi lama suka lama kalo udah masuk ke pembayaran tapi versi baru ini jadi lebih lancr dan mduah buat cari pesen tiektnya,"['apk', 'versi', 'lama', 'suka', 'lama', 'kalo', 'udah', 'masuk', 'ke', 'pembayaran', 'tapi', 'versi', 'baru', 'ini', 'jadi', 'lebih', 'lancr', 'dan', 'mduah', 'buat', 'cari', 'pesen', 'tiektnya']"
590,aplikasinya sangat mudah di gunakan tambah bagus dan tidak lemot,"['aplikasinya', 'sangat', 'mudah', 'di', 'gunakan', 'tambah', 'bagus', 'dan', 'tidak', 'lemot']"
175,yang baru lucu tapi lemot parah,"['yang', 'baru', 'lucu', 'tapi', 'lemot', 'parah']"
517,baru buka apk aja kok udh lemot ya padhal udh di upgrade,"['baru', 'buka', 'apk', 'aja', 'kok', 'udh', 'lemot', 'ya', 'padhal', 'udh', 'di', 'upgrade']"
369,setelah di upgrade jd susah mesen tiketnya sering pesan dengan metode pembayaran link aja pdhl di hp udah terpasang aplikasinya tp disuruh download,"['setelah', 'di', 'upgrade', 'jd', 'susah', 'mesen', 'tiketnya', 'sering', 'pesan', 'dengan', 'metode', 'pembayaran', 'link', 'aja', 'pdhl', 'di', 'hp', 'udah', 'terpasang', 'aplikasinya', 'tp', 'disuruh', 'download']"
194,setelah update jadi makin lancar untuk buka aplikasinya langsung satset tpi menurut saya tampilan antarmukanya bagusan yang sebelumnya,"['setelah', 'update', 'jadi', 'makin', 'lancar', 'untuk', 'buka', 'aplikasinya', 'langsung', 'satset', 'tpi', 'menurut', 'saya', 'tampilan', 'antarmukanya', 'bagusan', 'yang', 'sebelumnya']"
519,aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
344,habis update malah ribet dan sangat sangat lemot tolong di benahi lagi apa karena masih baru update belum dilalukan percobaan atau gmn cth di pencarian stasiun kereta sangat lambat loading nya dan stasiun tidak di temukan padahal di versi sebelumnya bisa langsung ketemu dan cepat pilih tempat duduk loading sampai mnit blm slesai ahirnya beli di traveloka aja balikin ke versi sebelumnya aja di tes dlu sampai benar jalan semua fiturnya sebelum apk nya di luncurin buat umum smg benerin,"['habis', 'update', 'malah', 'ribet', 'dan', 'sangat', 'sangat', 'lemot', 'tolong', 'di', 'benahi', 'lagi', 'apa', 'karena', 'masih', 'baru', 'update', 'belum', 'dilalukan', 'percobaan', 'atau', 'gmn', 'cth', 'di', 'pencarian', 'stasiun', 'kereta', 'sangat', 'lambat', 'loading', 'nya', 'dan', 'stasiun', 'tidak', 'di', 'temukan', 'padahal', 'di', 'versi', 'sebelumnya', 'bisa', 'langsung', 'ketemu', 'dan', 'cepat', 'pilih', 'tempat', 'duduk', 'loading', 'sampai', 'mnit', 'blm', 'slesai', 'ahirnya', 'beli', 'di', 'traveloka', 'aja', 'balikin', 'ke', 'versi', 'sebelumnya', 'aja', 'di', 'tes', 'dlu', 'sampai', 'benar', 'jalan', 'semua', 'fiturnya', 'sebelum', 'apk', 'nya', 'di', 'luncurin', 'buat', 'umum', 'smg', 'benerin']"
594,tampilan ok pemesanan cepat lgsung dapat,"['tampilan', 'ok', 'pemesanan', 'cepat', 'lgsung', 'dapat']"
525,tampilan yg sekarang bagus dan mudah sangat nyaman,"['tampilan', 'yg', 'sekarang', 'bagus', 'dan', 'mudah', 'sangat', 'nyaman']"
67,saat ini apk nya malah jadi kurang membantu detail kendala loadingnya lama sekali saat mau cek jadwal commuter line susah sekali mencari nama stasiun memakan banyak waktu loading namun hasil pencarian malah tidak keluar,"['saat', 'ini', 'apk', 'nya', 'malah', 'jadi', 'kurang', 'membantu', 'detail', 'kendala', 'loadingnya', 'lama', 'sekali', 'saat', 'mau', 'cek', 'jadwal', 'commuter', 'line', 'susah', 'sekali', 'mencari', 'nama', 'stasiun', 'memakan', 'banyak', 'waktu', 'loading', 'namun', 'hasil', 'pencarian', 'malah', 'tidak', 'keluar']"
338,banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses lebih running sama versi yang lama nya merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa sudah coba telpon dan tanya ke service center juga ga ada solusi sudah saya coba manual unistall kemudian download install lagi sama saja gabisa harus jadi perhatian dong ini,"['banyak', 'fitur', 'dan', 'pilihannya', 'tapi', 'gabusa', 'sama', 'saja', 'kalo', 'tidak', 'bisa', 'terakses', 'lebih', 'running', 'sama', 'versi', 'yang', 'lama', 'nya', 'merugikan', 'konsumen', 'apabila', 'ada', 'sesuatu', 'mendesak', 'dan', 'butuh', 'reshcedulle', 'tiket', 'tetapi', 'gabisa', 'sudah', 'coba', 'telpon', 'dan', 'tanya', 'ke', 'service', 'center', 'juga', 'ga', 'ada', 'solusi', 'sudah', 'saya', 'coba', 'manual', 'unistall', 'kemudian', 'download', 'install', 'lagi', 'sama', 'saja', 'gabisa', 'harus', 'jadi', 'perhatian', 'dong', 'ini']"
168,setelah update jadi mudah buat login ga butuh waktu yang lama untuk login keren nih app terupdatenya,"['setelah', 'update', 'jadi', 'mudah', 'buat', 'login', 'ga', 'butuh', 'waktu', 'yang', 'lama', 'untuk', 'login', 'keren', 'nih', 'app', 'terupdatenya']"
533,setelah update yang terbaru tampilan oke kualitasnya juga bagus banget load pas buka appnya juga ga lama pas mau ke pembayaran juga lancar banget pembayarannya dapat dilakukan dengan mudah ini nih aplikasi yang kita butuhkan cepet simple dan mudah,"['setelah', 'update', 'yang', 'terbaru', 'tampilan', 'oke', 'kualitasnya', 'juga', 'bagus', 'banget', 'load', 'pas', 'buka', 'appnya', 'juga', 'ga', 'lama', 'pas', 'mau', 'ke', 'pembayaran', 'juga', 'lancar', 'banget', 'pembayarannya', 'dapat', 'dilakukan', 'dengan', 'mudah', 'ini', 'nih', 'aplikasi', 'yang', 'kita', 'butuhkan', 'cepet', 'simple', 'dan', 'mudah']"
162,fiturny banyak sepaket lemotnya juga minta ampun,"['fiturny', 'banyak', 'sepaket', 'lemotnya', 'juga', 'minta', 'ampun']"
309,lemot mau mesen tiket lokal aja lama loading nya mesen harus online tapi apk nya lemot parah udah sulit jadi makin dipersulit,"['lemot', 'mau', 'mesen', 'tiket', 'lokal', 'aja', 'lama', 'loading', 'nya', 'mesen', 'harus', 'online', 'tapi', 'apk', 'nya', 'lemot', 'parah', 'udah', 'sulit', 'jadi', 'makin', 'dipersulit']"
193,di update bukannya makin bagus malah makin buruk tidak se simpel praktis dulu banyak iklan,"['di', 'update', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'se', 'simpel', 'praktis', 'dulu', 'banyak', 'iklan']"
152,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
346,update nya bagus bagus bgt apalagi tampulannya jadi lebih baru,"['update', 'nya', 'bagus', 'bagus', 'bgt', 'apalagi', 'tampulannya', 'jadi', 'lebih', 'baru']"
356,lebih mudah untuk pemesanan tiket,"['lebih', 'mudah', 'untuk', 'pemesanan', 'tiket']"
226,jarang banget ngasi ulasan gini tp ini fix super lemot banget kukira semakin baik eh cuma tampilannya doang masa mau buka apk aja lemot poll kalo kek gini kan gak bisa bur buka pas mau scan barcode ya,"['jarang', 'banget', 'ngasi', 'ulasan', 'gini', 'tp', 'ini', 'fix', 'super', 'lemot', 'banget', 'kukira', 'semakin', 'baik', 'eh', 'cuma', 'tampilannya', 'doang', 'masa', 'mau', 'buka', 'apk', 'aja', 'lemot', 'poll', 'kalo', 'kek', 'gini', 'kan', 'gak', 'bisa', 'bur', 'buka', 'pas', 'mau', 'scan', 'barcode', 'ya']"
352,kai access terupdete fiturnya makin lengkp tapi ga lemot dan lancar juga pesan tiket kereta lancar seperti biasanya,"['kai', 'access', 'terupdete', 'fiturnya', 'makin', 'lengkp', 'tapi', 'ga', 'lemot', 'dan', 'lancar', 'juga', 'pesan', 'tiket', 'kereta', 'lancar', 'seperti', 'biasanya']"
103,cari tiket nya jadi sedikit menyusahkan harus drop down dulu kurang jelas tiket mana yg available lebih jelas tampilan di versi sblm nya dan jadi tidak bisa sorting tiket yg available menurut harga dsb yg tersorting hanya judul besar tiket saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiket', 'nya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'drop', 'down', 'dulu', 'kurang', 'jelas', 'tiket', 'mana', 'yg', 'available', 'lebih', 'jelas', 'tampilan', 'di', 'versi', 'sblm', 'nya', 'dan', 'jadi', 'tidak', 'bisa', 'sorting', 'tiket', 'yg', 'available', 'menurut', 'harga', 'dsb', 'yg', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'saran', 'nya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiket', 'nya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
415,lebih baik jangan di update dulu memang dari segi ui bagus cuma masih banyak eror,"['lebih', 'baik', 'jangan', 'di', 'update', 'dulu', 'memang', 'dari', 'segi', 'ui', 'bagus', 'cuma', 'masih', 'banyak', 'eror']"
74,updateny bagus tpi susah skrng dftr kaipayny udah gitu byar pake kai juga susah,"['updateny', 'bagus', 'tpi', 'susah', 'skrng', 'dftr', 'kaipayny', 'udah', 'gitu', 'byar', 'pake', 'kai', 'juga', 'susah']"
447,setelah update malah fitur connecting train nya lemot ini aplikasi baru sekali atau update versi saja kalo update seharunya tidak mengganggu fitur yang sudah ada tetapi ini malah merusak fitur lama,"['setelah', 'update', 'malah', 'fitur', 'connecting', 'train', 'nya', 'lemot', 'ini', 'aplikasi', 'baru', 'sekali', 'atau', 'update', 'versi', 'saja', 'kalo', 'update', 'seharunya', 'tidak', 'mengganggu', 'fitur', 'yang', 'sudah', 'ada', 'tetapi', 'ini', 'malah', 'merusak', 'fitur', 'lama']"
593,aplikasi terupdate otomatis tampilannya skrg tambah ribet dan bikin bingung lebih simpel tampilan yg lama seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terupdate', 'otomatis', 'tampilannya', 'skrg', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yg', 'lama', 'seharusnya', 'klo', 'memang', 'ada', 'update', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
119,udah bisapake qris di kai access aya suka dengan pembayaran qris jadi lebih simpel ditambah uga aplikasinya makin satset,"['udah', 'bisapake', 'qris', 'di', 'kai', 'access', 'aya', 'suka', 'dengan', 'pembayaran', 'qris', 'jadi', 'lebih', 'simpel', 'ditambah', 'uga', 'aplikasinya', 'makin', 'satset']"
411,tampilan baru bukan lebih mempermudah tapi lebih mempersulit kasian kalo orang awam untuk melakukan pemesanan lewat apk kai access,"['tampilan', 'baru', 'bukan', 'lebih', 'mempermudah', 'tapi', 'lebih', 'mempersulit', 'kasian', 'kalo', 'orang', 'awam', 'untuk', 'melakukan', 'pemesanan', 'lewat', 'apk', 'kai', 'access']"
434,diupdate malah bisa beli tiket dg mudah lancar terus ui nya yg diperbaiki jg lebih keren lebih baik dari versi yg lama versi yg baru bagus banget performanya,"['diupdate', 'malah', 'bisa', 'beli', 'tiket', 'dg', 'mudah', 'lancar', 'terus', 'ui', 'nya', 'yg', 'diperbaiki', 'jg', 'lebih', 'keren', 'lebih', 'baik', 'dari', 'versi', 'yg', 'lama', 'versi', 'yg', 'baru', 'bagus', 'banget', 'performanya']"
511,aplikasi kai gapernah bener emang gimanasih tim it nya nih ah elah,"['aplikasi', 'kai', 'gapernah', 'bener', 'emang', 'gimanasih', 'tim', 'it', 'nya', 'nih', 'ah', 'elah']"
207,setelah di update jadi lebih baik ngga zonk lagi baik dari performa fitur nya dll tampilan dan pengoperasian jugalebih efisien versi terbaru sumpah versi lamanya nyebelin aneh,"['setelah', 'di', 'update', 'jadi', 'lebih', 'baik', 'ngga', 'zonk', 'lagi', 'baik', 'dari', 'performa', 'fitur', 'nya', 'dll', 'tampilan', 'dan', 'pengoperasian', 'jugalebih', 'efisien', 'versi', 'terbaru', 'sumpah', 'versi', 'lamanya', 'nyebelin', 'aneh']"
353,setelah diupdate aplikasinya makin lancar ga lemot,"['setelah', 'diupdate', 'aplikasinya', 'makin', 'lancar', 'ga', 'lemot']"
374,sudah sesuai harapan,"['sudah', 'sesuai', 'harapan']"
361,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
429,error daftar pesanan kosong upgrade gagal terus numbid ready harga promo gak bisa di pesan diupgrade begitu terus,"['error', 'daftar', 'pesanan', 'kosong', 'upgrade', 'gagal', 'terus', 'numbid', 'ready', 'harga', 'promo', 'gak', 'bisa', 'di', 'pesan', 'diupgrade', 'begitu', 'terus']"
8,fiturny banyak sepaket lemotnya juga minta ampun,"['fiturny', 'banyak', 'sepaket', 'lemotnya', 'juga', 'minta', 'ampun']"
400,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
36,update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
139,update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
253,setelah upgrade terbaru sangat memuaskan program ny berubah dan menjadi lebihh memuaskan lebih mudah aplikasi yg terbaru daripada yg sblum nya,"['setelah', 'upgrade', 'terbaru', 'sangat', 'memuaskan', 'program', 'ny', 'berubah', 'dan', 'menjadi', 'lebihh', 'memuaskan', 'lebih', 'mudah', 'aplikasi', 'yg', 'terbaru', 'daripada', 'yg', 'sblum', 'nya']"
303,di update bukannya makin bagus malah makin buruk tidak se simpel praktis dulu banyak iklan,"['di', 'update', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'se', 'simpel', 'praktis', 'dulu', 'banyak', 'iklan']"
414,metode pembayaran sangat terbatas tidak ada fitur ganti nomor padahal nomor sudah tidak aktif tidak ada tombol pembayaran jika tidak sengaja keluar dr aplikasi,"['metode', 'pembayaran', 'sangat', 'terbatas', 'tidak', 'ada', 'fitur', 'ganti', 'nomor', 'padahal', 'nomor', 'sudah', 'tidak', 'aktif', 'tidak', 'ada', 'tombol', 'pembayaran', 'jika', 'tidak', 'sengaja', 'keluar', 'dr', 'aplikasi']"
59,aplikasi sangat tidak rekomendasi harusnya kan pake palikasi supaya praktis ini malahan menjadi buang waktu dan gak bisa dipake bener gak efisien waktu tolong dong it kai diperbaiki,"['aplikasi', 'sangat', 'tidak', 'rekomendasi', 'harusnya', 'kan', 'pake', 'palikasi', 'supaya', 'praktis', 'ini', 'malahan', 'menjadi', 'buang', 'waktu', 'dan', 'gak', 'bisa', 'dipake', 'bener', 'gak', 'efisien', 'waktu', 'tolong', 'dong', 'it', 'kai', 'diperbaiki']"
111,dari segi performa kai accsess terbaru lbih baik daripada seblumnya booking tiekt makin mudah dan bayarnya bisa pake qris ada fiturbuat pesen hotel juga lengkap,"['dari', 'segi', 'performa', 'kai', 'accsess', 'terbaru', 'lbih', 'baik', 'daripada', 'seblumnya', 'booking', 'tiekt', 'makin', 'mudah', 'dan', 'bayarnya', 'bisa', 'pake', 'qris', 'ada', 'fiturbuat', 'pesen', 'hotel', 'juga', 'lengkap']"
375,mudah lancar pembayarannya yg tdk punya atm bisa melalui indomart alfamart mantap,"['mudah', 'lancar', 'pembayarannya', 'yg', 'tdk', 'punya', 'atm', 'bisa', 'melalui', 'indomart', 'alfamart', 'mantap']"
422,hah ini apa malah jadi gabisa dibuka samsek daritadi buka cuma muncul logone tok ga berfungsi samsek,"['hah', 'ini', 'apa', 'malah', 'jadi', 'gabisa', 'dibuka', 'samsek', 'daritadi', 'buka', 'cuma', 'muncul', 'logone', 'tok', 'ga', 'berfungsi', 'samsek']"
451,update sangat tidak nyaman memang tampilan lebih baik tapi buat apa tampilan baik kalo malah jadi lebih ribet tolong tampilkan harga tiket per kelas bukan per nama kereta sangat menyusahkan dan tolong kembalikan filter kelas pada filter pencarian,"['update', 'sangat', 'tidak', 'nyaman', 'memang', 'tampilan', 'lebih', 'baik', 'tapi', 'buat', 'apa', 'tampilan', 'baik', 'kalo', 'malah', 'jadi', 'lebih', 'ribet', 'tolong', 'tampilkan', 'harga', 'tiket', 'per', 'kelas', 'bukan', 'per', 'nama', 'kereta', 'sangat', 'menyusahkan', 'dan', 'tolong', 'kembalikan', 'filter', 'kelas', 'pada', 'filter', 'pencarian']"
262,update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
513,bagus lancar dan pemuda kita untuk pesan tiket,"['bagus', 'lancar', 'dan', 'pemuda', 'kita', 'untuk', 'pesan', 'tiket']"
297,tolong dong jangan di ganti susah dan bingung jadi nya mau pesen,"['tolong', 'dong', 'jangan', 'di', 'ganti', 'susah', 'dan', 'bingung', 'jadi', 'nya', 'mau', 'pesen']"
150,setelah di update malah makin mudah untuk metode pembayaran dpt lewat ovo link aja dana,"['setelah', 'di', 'update', 'malah', 'makin', 'mudah', 'untuk', 'metode', 'pembayaran', 'dpt', 'lewat', 'ovo', 'link', 'aja', 'dana']"
266,tampilan ok pemesanan cepat lgsung dapat,"['tampilan', 'ok', 'pemesanan', 'cepat', 'lgsung', 'dapat']"
532,ternyata harus restart hp setelah update aplikasi biar ga lemot,"['ternyata', 'harus', 'restart', 'hp', 'setelah', 'update', 'aplikasi', 'biar', 'ga', 'lemot']"
359,upgrade yang baru bagus dan lancar di pembayaran pake qris nya juga lancar,"['upgrade', 'yang', 'baru', 'bagus', 'dan', 'lancar', 'di', 'pembayaran', 'pake', 'qris', 'nya', 'juga', 'lancar']"
544,banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses lebih running sama versi yang lama nya merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa sudah coba telpon dan tanya ke service center juga ga ada solusi sudah saya coba manual unistall kemudian download install lagi sama saja gabisa harus jadi perhatian dong ini,"['banyak', 'fitur', 'dan', 'pilihannya', 'tapi', 'gabusa', 'sama', 'saja', 'kalo', 'tidak', 'bisa', 'terakses', 'lebih', 'running', 'sama', 'versi', 'yang', 'lama', 'nya', 'merugikan', 'konsumen', 'apabila', 'ada', 'sesuatu', 'mendesak', 'dan', 'butuh', 'reshcedulle', 'tiket', 'tetapi', 'gabisa', 'sudah', 'coba', 'telpon', 'dan', 'tanya', 'ke', 'service', 'center', 'juga', 'ga', 'ada', 'solusi', 'sudah', 'saya', 'coba', 'manual', 'unistall', 'kemudian', 'download', 'install', 'lagi', 'sama', 'saja', 'gabisa', 'harus', 'jadi', 'perhatian', 'dong', 'ini']"
38,sekelas aplikasi pemerintah jeleknya minta ampun server jelek,"['sekelas', 'aplikasi', 'pemerintah', 'jeleknya', 'minta', 'ampun', 'server', 'jelek']"
457,update nya bagus bagus bgt apalagi tampulannya jadi lebih baru,"['update', 'nya', 'bagus', 'bagus', 'bgt', 'apalagi', 'tampulannya', 'jadi', 'lebih', 'baru']"
307,jadi ga ramah tampilan user interface nya,"['jadi', 'ga', 'ramah', 'tampilan', 'user', 'interface', 'nya']"
198,setelah di update jadi lebih baik ngga zonk lagi baik dari performa fitur nya dll tampilan dan pengoperasian jugalebih efisien versi terbaru sumpah versi lamanya nyebelin aneh,"['setelah', 'di', 'update', 'jadi', 'lebih', 'baik', 'ngga', 'zonk', 'lagi', 'baik', 'dari', 'performa', 'fitur', 'nya', 'dll', 'tampilan', 'dan', 'pengoperasian', 'jugalebih', 'efisien', 'versi', 'terbaru', 'sumpah', 'versi', 'lamanya', 'nyebelin', 'aneh']"
493,kalo dibandingin kai yg dulu sama sekarang beda bgt dari segi performa nya makin lancar dari pesen tiket bayarnya tmpilannya menarik juga ditambah fitur terbaru yg bermanfaat bangett menurut saya,"['kalo', 'dibandingin', 'kai', 'yg', 'dulu', 'sama', 'sekarang', 'beda', 'bgt', 'dari', 'segi', 'performa', 'nya', 'makin', 'lancar', 'dari', 'pesen', 'tiket', 'bayarnya', 'tmpilannya', 'menarik', 'juga', 'ditambah', 'fitur', 'terbaru', 'yg', 'bermanfaat', 'bangett', 'menurut', 'saya']"
377,tidak megnecewakan siii setelah di update malah satset parah ada prommo kemerdekaan jgu sangat membantu sekali tengkyu kai,"['tidak', 'megnecewakan', 'siii', 'setelah', 'di', 'update', 'malah', 'satset', 'parah', 'ada', 'prommo', 'kemerdekaan', 'jgu', 'sangat', 'membantu', 'sekali', 'tengkyu', 'kai']"
146,cari tiket nya jadi sedikit menyusahkan harus drop down dulu kurang jelas tiket mana yg available lebih jelas tampilan di versi sblm nya dan jadi tidak bisa sorting tiket yg available menurut harga dsb yg tersorting hanya judul besar tiket saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiket', 'nya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'drop', 'down', 'dulu', 'kurang', 'jelas', 'tiket', 'mana', 'yg', 'available', 'lebih', 'jelas', 'tampilan', 'di', 'versi', 'sblm', 'nya', 'dan', 'jadi', 'tidak', 'bisa', 'sorting', 'tiket', 'yg', 'available', 'menurut', 'harga', 'dsb', 'yg', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'saran', 'nya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiket', 'nya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
499,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
546,saya mau lihat jadwal kereta sekaligus pesan tiket udah lbih mudah padahal sblmnya lemottt parah pdhal waktu itu lgi urgent,"['saya', 'mau', 'lihat', 'jadwal', 'kereta', 'sekaligus', 'pesan', 'tiket', 'udah', 'lbih', 'mudah', 'padahal', 'sblmnya', 'lemottt', 'parah', 'pdhal', 'waktu', 'itu', 'lgi', 'urgent']"
147,saya mau lihat jadwal kereta sekaligus pesan tiket udah lbih mudah padahal sblmnya lemottt parah pdhal waktu itu lgi urgent,"['saya', 'mau', 'lihat', 'jadwal', 'kereta', 'sekaligus', 'pesan', 'tiket', 'udah', 'lbih', 'mudah', 'padahal', 'sblmnya', 'lemottt', 'parah', 'pdhal', 'waktu', 'itu', 'lgi', 'urgent']"
449,setelah di upgrade jd susah mesen tiketnya sering pesan dengan metode pembayaran link aja pdhl di hp udah terpasang aplikasinya tp disuruh download,"['setelah', 'di', 'upgrade', 'jd', 'susah', 'mesen', 'tiketnya', 'sering', 'pesan', 'dengan', 'metode', 'pembayaran', 'link', 'aja', 'pdhl', 'di', 'hp', 'udah', 'terpasang', 'aplikasinya', 'tp', 'disuruh', 'download']"
348,masih bagus yang lama setelah di update malah bobrok,"['masih', 'bagus', 'yang', 'lama', 'setelah', 'di', 'update', 'malah', 'bobrok']"
325,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
416,tampilan yg semakin memudahkan,"['tampilan', 'yg', 'semakin', 'memudahkan']"
123,aplikasi ini keren jadi lebih mudah deh pesan tiket untuk bepergian semangat sahabat kai,"['aplikasi', 'ini', 'keren', 'jadi', 'lebih', 'mudah', 'deh', 'pesan', 'tiket', 'untuk', 'bepergian', 'semangat', 'sahabat', 'kai']"
518,fitur reduksi harga dihilangkan aplikasi juga sangat lemot ciri khas bumn bgt,"['fitur', 'reduksi', 'harga', 'dihilangkan', 'aplikasi', 'juga', 'sangat', 'lemot', 'ciri', 'khas', 'bumn', 'bgt']"
96,oke kok aplikasinya semoga semakin ditingkatkan,"['oke', 'kok', 'aplikasinya', 'semoga', 'semakin', 'ditingkatkan']"
143,saat pesan loading nya lama banget pas dibatalkan dan pesan lagi malah kursi tidak tersedia,"['saat', 'pesan', 'loading', 'nya', 'lama', 'banget', 'pas', 'dibatalkan', 'dan', 'pesan', 'lagi', 'malah', 'kursi', 'tidak', 'tersedia']"
239,tampilan baru malah makin lemot parah aplikasi nya,"['tampilan', 'baru', 'malah', 'makin', 'lemot', 'parah', 'aplikasi', 'nya']"
